,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
25974,,Thu Apr 23 00:44:15 +0000 2020,,https://twitter.com/RWHull72/status/1253122480677453824/photo/1,https://twitter.com/Acosta/status/1253108412956762113,0,1253122480677453824,,,,und,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/hop9uukrpy https://t.co/rr0itkznnw,https://twitter.com/RWHull72/status/1253122480677453824,RWHull72,,11,108,"Pennsylvania, USA",RWHull72,1832,False
26071,,Thu Apr 23 00:44:18 +0000 2020,,,https://twitter.com/ScottGottliebMD/status/1253112392805953541,1,1253122492165763077,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",would think this is a big step for sports and returning to schools in the fall. https://t.co/hcigwnibe0,https://twitter.com/jziernick/status/1253122492165763077,jziernick,#SportsBetting jinx & SEO dork | CBWG Media:  @ActionRushBets | @PAsportsbooks |  @EliteSportsNY | @BetNewJersey | @CrossingBroad,757,483,"Pennsylvania, USA",jziernick,4109,False
26741,,Thu Apr 23 00:44:35 +0000 2020,,,https://twitter.com/TheDailyEdge/status/1253122015248158721,1,1253122564253257729,,,,en,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","if anyone wanted to argue that's because south korea has a smaller population, if it had an equivalent population to us its death toll would be about 1,510. https://t.co/qdmlde1ipj",https://twitter.com/trollprincess/status/1253122564253257729,trollprincess,"Writer. Host of @disasterareapod. Depressed, anxious, and bi. RTs /= endorsements. (she/her)",1298,1024,Pennsylvania,trollprincess,254375,False
26811,,Thu Apr 23 00:44:37 +0000 2020,,,https://crooksandliars.com/2020/04/not-doctor-donald-trump-declares-no,0,1253122571840688129,,,,en,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",'doctor' donald trump declares that mere 'embers of corona' will remain in the fall | @crooksandliars https://t.co/g9wdljytle,https://twitter.com/True_Blue2020/status/1253122571840688129,True_Blue2020,"UAW Local 95 Electrician, Retired.",2755,2934,Wisconsin,True_Blue2020,172683,False
27187,,Thu Apr 23 00:44:46 +0000 2020,,,https://www.nytimes.com/2020/04/16/reader-center/coronavirus-obits.html?smid=tw-share,0,1253122606871588864,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",faces that cant be forgotten https://t.co/mpvuatly2f,https://twitter.com/Mediatingmimi/status/1253122606871588864,Mediatingmimi,"Crisis and disaster researcher, graduate of @mojograd. Professor of media writing at #etsumcom #journalism #PR #crisiscommunication #socialmedia",1009,1634,"Johnson City, TN",Mediatingmimi,16448,False
27241,,Thu Apr 23 00:44:47 +0000 2020,Easter COVID,,https://www.nogalesinternational.com/news/coronavirus/health-director-says-easter-gatherings-likely-cause-for-jump-in-confirmed-covid-19-cases/article_271b5ea8-84c8-11ea-b0ce-3f376d29ae25.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share,0,1253122614240870406,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",i predicted this (although it didn't require epidemiology expertise to do so):  health director says #easter gatherings likely cause for jump in confirmed #covid19 cases https://t.co/hdj0onnutv via @nogalesnews,https://twitter.com/LaraLengel/status/1253122614240870406,LaraLengel,"Critiquing #Disinformation, #FakeNews, inadequate response to #COVID, the #Idiocracy. Supporting #Justice, 🌍 #Peace, #Compassion, #Resistance, #FBR, #RIPRPG 💙",9342,10240,#Transnational,LaraLengel,7688,False
27281,,Thu Apr 23 00:44:49 +0000 2020,wherearethetestkits,,https://twitter.com/MSNBC/status/1253115902477860867,0,1253122622327414784,realDonaldTrump,,25073877.0,und,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@realdonaldtrump #wherearethetestkits https://t.co/vmlrfoio8l,https://twitter.com/Eleidamaria/status/1253122622327414784,Eleidamaria,Defending Democracy!!!,545,224,Queens,Eleidamaria,90520,False
27428,,Thu Apr 23 00:44:52 +0000 2020,,,https://twitter.com/DC_Draino/status/1252760509113344002,0,1253122634600112129,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",' as a person does this make sense to you ' does taking your babies outside during a pandemic make sense to you. fucking doofus. https://t.co/j6zdkh3sdk,https://twitter.com/Mike2TheNyc/status/1253122634600112129,Mike2TheNyc,"👇👆 Find me here 👉 👈
https://t.co/23yWAoSHyU
https://t.co/Ftu131yL3n ..
https://t.co/jLTWbwDbTn",580,5001,Queens Nyc,Mike2TheNyc,54596,False
27489,,Thu Apr 23 00:44:52 +0000 2020,COVID19,,https://twitter.com/larrybrilliant/status/1252645914658746375,0,1253122634486865923,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sickening. by the way, it is the 3rd week in april and the u.s. is about 12,000 away from the ""only"" 60,000 deaths model.  we are rapidly advancing to the total number of american dead in the entire viet nam war. @cdcdirector @drnancym_cdc @drsanjaygupta @eugenegu #covid19 https://t.co/m4ygebb9li",https://twitter.com/osteoarch/status/1253122634486865923,osteoarch,Art is by Tim Cox called Reflections of a Passing Day.,572,1715, Colorado Plains Native,osteoarch,42219,False
27848,,Thu Apr 23 00:45:03 +0000 2020,,,https://twitter.com/QuintonLucasKC/status/1253112113586937856,1,1253122681588920320,,,,tl,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",big ol' oof kc https://t.co/b6r4x479pv,https://twitter.com/mattygrobe/status/1253122681588920320,mattygrobe,A Collection of Tweets,177,1244,"Kansas City, MO",mattygrobe,2080,False
27880,,Thu Apr 23 00:45:02 +0000 2020,,,https://twitter.com/nowthisnews/status/1253104547112685569,1,1253122676610281473,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",just wow!! https://t.co/xkfdzijn4s,https://twitter.com/NkchsT/status/1253122676610281473,NkchsT,"#NorthtownTRUE  #NorthtownPROUD #ThriveInTheHive NKCHS-YES!!!💜💛💜💛💜💛Sociology, IB Anthropology HL/SL, STUCO Advisor, and AP Seminar",250,186,"Kansas City, MO",NkchsT,5643,False
28366,,Thu Apr 23 00:45:14 +0000 2020,coronavirus COVID19 StaySafeStayHome,,https://www.msn.com/en-us/health/health-news/a-mysterious-blood-clotting-complication-is-killing-coronavirus-patients/ar-BB1336g0?li=BBnb7Kz,2,1253122727508090881,,,,en,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",the more we learn the scarier the covid19 virus becomes.#coronavirus #covid19 #staysafestayhomehttps://t.co/lrjwxdtrbj,https://twitter.com/AlbertChmielew4/status/1253122727508090881,AlbertChmielew4,MD making the world a better place one day at a time,101,282,"Kansas City, Kansas",AlbertChmielew4,218,False
28438,,Thu Apr 23 00:45:16 +0000 2020,Gales RealMadrid,https://twitter.com/historiasdegol_/status/1253122735078850561/photo/1,,1,1253122735078850561,,,,es,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gestazo! gareth bale y su mujer donaron 500 mil euros para la lucha contra el coronavirus  a un hospital de #gales , lugar donde naci el jugador del #realmadrid   https://t.co/8baaiarz1v",https://twitter.com/historiasdegol_/status/1253122735078850561,historiasdegol_,• Te contamos todo lo que tenés que saber sobre el deporte mundial ⚽️🏀🎾🏉🏐 • Escuchanos los sábados a las 20hs por @FMLaPatriada 📻,266,34,prensahistoriasdegol@gmail.com,historiasdegol_,9796,False
28487,,Thu Apr 23 00:45:16 +0000 2020,SmartNews,,https://www.rawstory.com/2020/04/melania-trumps-immigration-lawyer-bashes-the-presidents-embarrassing-response-to-covid-19-pandemic/,0,1253122735510900736,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",melania trumps immigration lawyer bashes the presidents embarrassing response to covid19 pandemic #smartnews  https://t.co/cqwpipcan7,https://twitter.com/SandraRodkey/status/1253122735510900736,SandraRodkey,Forever Democrat Vote Blue 2020,1393,5001,"Kansas City, MO",SandraRodkey,131417,False
28590,,Thu Apr 23 00:45:19 +0000 2020,SignsYoureACOVIDIOT,,,1,1253122748995571712,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",you're looking forward to a covid vaccine made using aborted baby cell lines.#signsyoureacovidiot,https://twitter.com/BlueSkyGrannie/status/1253122748995571712,BlueSkyGrannie,"Glory to God in the highest, and on earth peace to men of good will. (Photos mine except RTs)",1011,1893,"Arkansas, USA",BlueSkyGrannie,55629,False
28730,,Thu Apr 23 00:45:22 +0000 2020,,,,2,1253122761721085959,RalstonReports,1.2531211469474243e+18,14413466.0,en,2,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ralstonreports @govsisolak @andersoncooper oh give her a break!she clearly misspoke herself...she obviously meant las vegas would be the experimental group!to see how many die in the absence of social distancing, i guess.",https://twitter.com/WiscHumanist/status/1253122761721085959,WiscHumanist,"Freelance writer, psychology teacher",238,741,"Wisconsin, USA",WiscHumanist,12095,False
29302,,Thu Apr 23 00:45:37 +0000 2020,,,https://www.nytimes.com/interactive/2020/04/22/upshot/coronavirus-models.html?referringSource=articleShare,0,1253122823595479040,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",what 5 coronavirus models say the next month will look like via @nytimes  https://t.co/no0xtdtd08,https://twitter.com/Derek_Dwight/status/1253122823595479040,Derek_Dwight,"Reluctant user of Twitter. However, due to regulations in Financial Services, I will post limited investment related articles that I find of interest.",2370,2852,Kansas City/Overland Park,Derek_Dwight,12902,False
29391,,Thu Apr 23 00:45:37 +0000 2020,,,http://youtu.be/vGTkyRL0010,0,1253122823897432064,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bears watching: doctor in charge of covid19 vaccine research says he was fired over questioning  hydroxychloroquine https://t.co/sbsr9sx2yx via @youtube @realdonaldtrump our personal interests should align with the well being and empowerment of humanity; preserving life / liberty,https://twitter.com/SarofimAssoc/status/1253122823897432064,SarofimAssoc,"#CloseTheEmpathyGap✨Creative XQ 👁Diversified Coaching | weaving Spiritual Advocacy #CorporateMeetsCulture Policy Philanthropy 🦄 We “Still, I Rise” Job 38",132,44,Global Insights ,SarofimAssoc,7012,False
29554,,Thu Apr 23 00:45:41 +0000 2020,,,,0,1253122841261850624,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",my apartment complex just emailed us that a resident was contacted covid19. fml.,https://twitter.com/ChunkySpyce/status/1253122841261850624,ChunkySpyce,"Hi Friends, I’m just here to have a good time. Tweeter formally known as @SilentDeee. #BlackLivesMatter",41,226,Winscanson,ChunkySpyce,12270,False
30116,,Thu Apr 23 00:45:57 +0000 2020,,,,0,1253122907443736583,SenRonJohnson,,233737858.0,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@senronjohnson it has come to my attention today that southern wisconsin cant get n95 n95 masks.  we need help. rock county and surrounding areas health care and fireman are hurting.  we need help. please!!!!! i contacted evers today too with (so far) no response!!!,https://twitter.com/Susie_Q59/status/1253122907443736583,Susie_Q59,Loves America.  Loves POTUS!!  Happily married!! MAGA 2020!!!! Love CAPITALISM!!!!,1241,1593,"Wisconsin, USA",Susie_Q59,25065,False
30540,,Thu Apr 23 00:46:05 +0000 2020,,,https://twitter.com/washingtonpost/status/1253121447591059458,3,1253122942009069568,,,,fr,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",more @foxnews negligent homocide https://t.co/bzdmfulfpj,https://twitter.com/chronicpainwar/status/1253122942009069568,chronicpainwar,Just another victim of opioid hysteria and in the path of the Republican agenda to harm our most vulnerable. Your healthcare is on the ballot! vote!,5023,2518,Constant Pain,chronicpainwar,58654,False
30816,,Thu Apr 23 00:46:13 +0000 2020,,,,1,1253122975261511681,johncardillo,1.2531157748703928e+18,27995424.0,en,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@johncardillo @iamthestorm777 fauci initiated this pandemic. dems once again!,https://twitter.com/c_gilday/status/1253122975261511681,c_gilday,Born from Irish heritage☘️Separation between church and state. God/man/govt. All men are created equal. Let’s strive for a better tomorrow. 3% USMCFMF0351.🇺🇸,621,696, Constitutional Republic. ,c_gilday,8720,False
31158,,Thu Apr 23 00:46:23 +0000 2020,,,,0,1253123016357273600,SpeakerPelosi,,15764644.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@speakerpelosi please do not pass this covid 4 bill without providing the needed money for the states.  these republicans are not to be trusted. i hope u see this tweet,https://twitter.com/DemocLG/status/1253123016357273600,DemocLG,,4,69,"Pennsylvania, USA",DemocLG,180,False
31182,,Thu Apr 23 00:46:22 +0000 2020,,,https://www.rawstory.com/2020/04/the-illness-is-death-gov-andrew-cuomo-unloads-on-reporter-who-says-stay-at-home-order-equals-death/,0,1253123012406190081,,,,und,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/mw55ji2047,https://twitter.com/JamesCordeiro3/status/1253123012406190081,JamesCordeiro3,"'But I don't want to go among mad people.' 
'Oh, you can't help that. Were all mad here. I'm mad. Your mad.'...",1336,1226,"Swansea, Ma.",JamesCordeiro3,156185,False
31495,,Thu Apr 23 00:46:29 +0000 2020,,,https://twitter.com/JaimeAPRN/status/1253080119201206277,4,1253123042638692352,,,,en,2,,,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>",im so disheartened by all of this. https://t.co/01fuzau6e8,https://twitter.com/SarahKDNP/status/1253123042638692352,SarahKDNP,Doctor of Nursing Practice. APRN. Organ donation champion. Obsessive reader. Opinions are mine alone. #TweetRN,904,277,"Palm Beach Gardens, FL",SarahKDNP,5902,False
31703,,Thu Apr 23 00:46:36 +0000 2020,,,https://twitter.com/RepAdamSchiff/status/1253081364666159104,0,1253123070723854337,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",he is such a sicko https://t.co/wck28xdpxl,https://twitter.com/schnauzerlvr8/status/1253123070723854337,schnauzerlvr8,,61,420,"Egg Harbor Township, NJ 08234",schnauzerlvr8,6920,False
31875,,Thu Apr 23 00:46:39 +0000 2020,,,https://www.nytimes.com/interactive/2020/world/coronavirus-maps.html?referringSource=articleShare,0,1253123084690866178,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coronavirus map: tracking the global outbreak via @nytimes  https://t.co/n9caaynls9,https://twitter.com/Derek_Dwight/status/1253123084690866178,Derek_Dwight,"Reluctant user of Twitter. However, due to regulations in Financial Services, I will post limited investment related articles that I find of interest.",2370,2852,Kansas City/Overland Park,Derek_Dwight,12902,False
31905,,Thu Apr 23 00:46:39 +0000 2020,COVID19 SaintJohn,https://twitter.com/HorizonHealthNB/status/1253123083139010560/photo/1,https://bit.ly/2VJeh6Y,8,1253123083139010560,,,,en,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thanks to the generosity of skyway canada ltd. our second #covid19 assessment centre in #saintjohn has an accessible ramp! when we work together, we can accomplish more. for information on this north end site click here: https://t.co/o82cbollos https://t.co/bzbydehlrh",https://twitter.com/HorizonHealthNB/status/1253123083139010560,HorizonHealthNB,"This account is monitored Monday to Friday, 8 a.m. to 4 p.m.  Ce compte est surveillé du lundi au vendredi, de 8 h à 16 h.",4844,405,New Brunswick,HorizonHealthNB,10033,False
